movieId,title,genres,average_rating
97328,Liberal Arts,Comedy|Drama,2.67
125970,Halloweentown,Adventure|Children|Comedy|Fantasy,2.669642857142857
144956,9/11: The Falling Man,Documentary,2.6666666666666665
204030,Share,Drama|Thriller,2.6666666666666665
220994,Dad must be crazy!,Comedy,2.6666666666666665
171991,The Dream of a Ridiculous Man,Animation,2.6666666666666665
200414,Case Closed: Countdown to Heaven,Action|Animation|Crime|Drama|Mystery,2.6666666666666665
8487,Please Don't Eat the Daisies,Children|Comedy|Musical,2.6666666666666665
65669,"Streaks, The (Pregi)",Drama,2.6666666666666665
26497,Another Country,Drama|Romance,2.6666666666666665
887,Talk of Angels,Drama,2.6666666666666665
162950,Murder at the Savoy,Crime|Mystery,2.6666666666666665
219490,The Amaranth,Mystery|Sci-Fi|Thriller,2.6666666666666665
124701,The Girl Who Had Everything,Drama|Romance,2.6666666666666665
97692,We Are Legion: The Story of the Hacktivists,Documentary,2.6666666666666665
89043,"Classic, The (Klassikko)",Comedy|Drama,2.6666666666666665
108204,"Geography of Fear, The (Pelon maantiede)",Crime|Drama|Mystery|Thriller,2.6666666666666665
26277,Slither,Comedy|Crime|Thriller,2.6666666666666665
25879,All Through the Night,Action|Comedy|Drama|Thriller|War,2.6666666666666665
118706,Black Sea,Adventure|Mystery|Thriller,2.6666666666666665
165101,Inferno,Mystery|Thriller,2.6648351648351647
986,Fly Away Home,Adventure|Children,2.6640625
101362,Olympus Has Fallen,Action|Thriller,2.6618852459016393
108949,"Art of the Steal, The",Crime,2.6607142857142856
4476,Big Business,Comedy,2.659090909090909
269234,Resurrection,Thriller,2.6578947368421053
90933,"Deep Blue Sea, The",Drama|Romance,2.6578947368421053
274641,Showing Up,Drama,2.6578947368421053
289159,The Venture Bros.: Radiant is the Blood of the Baboon Heart,Action|Adventure|Animation|Comedy|Sci-Fi,2.6578947368421053
3438,Teenage Mutant Ninja Turtles,Action|Children|Comedy|Fantasy|Sci-Fi,2.657563025210084
7394,Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,2.65625
63446,"Christmas Tale, A (Un conte de Noël)",Comedy|Drama,2.6538461538461537
197179,Chaos Walking,Sci-Fi,2.6526315789473682
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",Drama|Horror|Mystery|Thriller,2.6515151515151514
33998,Deceived,Thriller,2.65
127158,Tig,Documentary,2.6470588235294117
58246,Grace Is Gone,Drama,2.6470588235294117
27338,The Hole,Drama|Horror|Mystery|Thriller,2.646551724137931
83411,Cops,Comedy,2.6458333333333335
2587,Life,Comedy|Crime|Drama,2.642857142857143
221694,The Plumber,Thriller,2.642857142857143
126931,Girl with Hyacinths,Drama|Mystery,2.642857142857143
110512,"My Lady Margarine (Die Austernprinzessin) (Oyster Princess, The)",Comedy,2.642857142857143
5907,Medea,Drama,2.642857142857143
1226,"Quiet Man, The",Drama|Romance,2.641025641025641
80846,Devil,Horror|Mystery|Thriller,2.640625
59501,"Chronicles of Narnia: Prince Caspian, The",Adventure|Children|Fantasy,2.639044943820225
96853,Thin Ice,Comedy|Crime|Drama,2.6363636363636362
8959,Birth,Drama|Mystery,2.6343283582089554
224212,Rent-A-Pal,Horror|Thriller,2.6333333333333333
757,Ashes of Time (Dung che sai duk),Drama,2.6315789473684212
152079,London Has Fallen,Action|Crime|Thriller,2.6305970149253732
7340,Just One of the Guys,Comedy,2.629032258064516
40973,"Wild Geese, The",Action|Adventure|Drama|War,2.625
27345,Speaking of Sex,Comedy|Romance,2.625
149686,Mr. Six,Action,2.625
104923,This is Martin Bonner,Drama,2.625
213367,Pokémon: Mewtwo Strikes Back Evolution,Action|Adventure|Animation|Children|Fantasy,2.625
135893,Rough Cut,Action|Adventure|Comedy|Crime|Mystery|Romance,2.625
77721,Deathdream (a.k.a. Dead of Night),Horror|War,2.625
186219,The Phantom of the Opera,Drama|Horror|Mystery,2.625
127307,All Together,Comedy|Drama,2.625
181839,Corn Chips,Animation|Children,2.625
200840,The Dude in Me,Comedy|Fantasy,2.625
69241,Berlin Alexanderplatz,Drama,2.625
132146,The Harvest,Drama|Thriller,2.625
109321,"Painting, The (Tableau, Le)",Animation,2.625
132404,Vita frun,Mystery|Thriller,2.625
3013,Bride of Re-Animator,Comedy|Horror,2.625
27357,Old Men in New Cars (Gamle mænd i nye biler),Action|Comedy,2.625
173219,Aaaaaaaah!,Comedy|Horror|Thriller,2.625
120214,Flirtation Walk,Musical|Romance,2.625
283791,Kaguya-sama: Love Is War -The First Kiss That Never Ends-,Animation|Comedy|Romance,2.625
233171,Death to 2020,Comedy,2.6193181818181817
58078,"Air I Breathe, The",Crime|Drama|Romance|Thriller,2.619047619047619
52448,Goya's Ghosts,Drama,2.619047619047619
86548,Water for Elephants,Drama|Romance,2.6180555555555554
66509,Funny People,Comedy|Drama,2.6174863387978142
107426,Demons 2 (Dèmoni 2... l'incubo ritorna),Horror,2.6153846153846154
8908,Ladder 49,Action|Drama|Thriller,2.6153846153846154
63481,Soul Men,Comedy|Musical,2.6153846153846154
71619,Coco Before Chanel (Coco avant Chanel),Drama,2.6136363636363638
53996,Transformers,Action|Sci-Fi|Thriller|IMAX,2.6133113311331133
206307,Miles Davis: Birth of the Cool,Documentary,2.611111111111111
7705,Pat and Mike,Comedy|Romance,2.608695652173913
4317,Love Potion #9,Comedy|Romance,2.608695652173913
8725,"Goodbye, Columbus",Comedy|Drama|Romance,2.607142857142857
6809,Tightrope,Thriller,2.607142857142857
216859,Inheritance,Drama|Mystery|Thriller,2.606060606060606
1404,Night Falls on Manhattan,Crime|Drama,2.6052631578947367
294991,Genie,Comedy|Fantasy,2.6041666666666665
7036,Teen Wolf,Comedy|Fantasy,2.603960396039604
57418,"Rachel, Rachel",Drama|Romance,2.6
118924,Top Five,Comedy,2.6
211684,Spider-Ham: Caught in a Ham,Action|Animation|Children|Comedy,2.6
123499,The Hunters,Adventure,2.6
32151,It Happened to Jane,Comedy,2.6
4194,I Know Where I'm Going!,Drama|Romance|War,2.6
135595,Encounters of the Spooky Kind,Action|Comedy|Fantasy|Horror,2.6
270772,The Exorcism of God,Horror,2.6
25801,She Done Him Wrong,Comedy|Romance,2.6
201304,Stockholm,Crime|Drama,2.6
122857,Kidnap Syndicate,Crime,2.6
207339,Venus in Furs,Horror|Thriller,2.6
83577,Spy in Black,Thriller|War,2.6
130872,The Caller,Horror|Mystery|Sci-Fi|Thriller,2.6
59138,Bernard and Doris,Comedy|Drama,2.6
60314,Cheyenne Autumn,Western,2.6
95137,"Needle, The (Igla)",Drama|Thriller,2.6
113604,If I Stay,Drama,2.5970149253731343
39435,"Legend of Zorro, The",Action|Adventure|Drama|Western,2.596330275229358
44763,"Brothers Lionheart, The (Bröderna Lejonhjärta)",Adventure|Children|Fantasy,2.59375
195713,Jonathan,Drama|Sci-Fi,2.59375
62553,"Secret Life of Bees, The",Drama,2.5921052631578947
297815,Players,Comedy|Romance,2.590909090909091
96304,Hara-Kiri: Death of a Samurai,Drama,2.590909090909091
93700,Corman's World: Exploits of a Hollywood Rebel,Documentary,2.588235294117647
6768,Luther,Drama,2.588235294117647
2262,About Last Night...,Comedy|Drama|Romance,2.588235294117647
897,For Whom the Bell Tolls,Adventure|Drama|Romance|War,2.588235294117647
86298,Rio,Adventure|Animation|Children|Comedy,2.5877437325905293
288001,The Roundup: No Way Out,Action|Crime,2.5833333333333335
201729,Ma,Horror|Thriller,2.582474226804124
168554,iBoy,Action|Crime|Sci-Fi|Thriller,2.5816326530612246
27402,Dagon,Fantasy|Horror|Mystery|Thriller,2.5813953488372094
78679,"Killer Inside Me, The",Crime|Drama|Thriller|Western,2.581081081081081
52831,Maniac Cop,Action|Crime|Horror|Thriller,2.5806451612903225
2747,"Little Shop of Horrors, The",Comedy|Horror,2.58
72356,Partly Cloudy,Animation|Children|Comedy|Fantasy,2.579710144927536
87197,Let the Bullets Fly,Action|Comedy,2.5789473684210527
1416,Evita,Drama|Musical,2.5755813953488373
129707,The Lazarus Effect,Horror|Thriller,2.5754716981132075
5397,Monkey Business,Comedy|Sci-Fi,2.574074074074074
7841,Children of Dune,Fantasy|Sci-Fi,2.5729166666666665
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre),Adventure|Comedy|Fantasy,2.572289156626506
7110,Blind Beast (Môjuu),Drama|Thriller,2.5714285714285716
82302,Dillinger Is Dead (Dillinger è morto),Crime|Drama,2.5714285714285716
119563,12 Dates of Christmas,Children|Comedy|Fantasy|Romance,2.5714285714285716
159163,The Other Side of the Wind,Comedy|Drama,2.5714285714285716
3115,Flawless,Drama,2.5689655172413794
7325,Starsky & Hutch,Action|Comedy|Crime|Thriller,2.564784053156146
6909,"Eye, The (Gin gwai) (Jian gui)",Thriller,2.5638297872340425
102231,Dragon (Wu Xia),Action|Drama,2.5625
8011,"Weather Underground, The",Documentary,2.5625
231263,Post Mortem,Horror|Mystery|Thriller,2.5625
5334,Cadillac Man,Comedy|Crime,2.5606060606060606
131446,Rurouni Kenshin: Kyoto Inferno,Action|Adventure|Animation|Drama,2.5588235294117645
54612,Resurrecting the Champ,Drama,2.5588235294117645
4054,Save the Last Dance,Drama|Romance,2.5576923076923075
25785,"Land Without Bread (Hurdes, tierra sin pan, Las)",Documentary|Drama,2.5555555555555554
287017,Maggie Moore(s),Comedy|Crime|Mystery,2.5555555555555554
158157,Little Forest: Winter/Spring,Drama,2.55
128520,The Wedding Ringer,Comedy,2.5491803278688523
233953,The Woman in the Window,Crime|Mystery|Thriller,2.5482456140350878
1392,Citizen Ruth,Comedy|Drama,2.5476190476190474
63826,Splinter,Action|Horror|Thriller,2.546875
4389,Lost and Delirious,Drama,2.546875
291761,The Kill Room,Action|Crime|Thriller,2.5454545454545454
221548,On the Rocks,Comedy|Drama,2.5441176470588234
130510,Berserk: The Golden Age Arc 3 - Descent,Action|Animation|Fantasy,2.5434782608695654
41025,"Good Woman, A",Comedy|Drama|Romance,2.5434782608695654
5102,Rookie of the Year,Comedy|Fantasy,2.543103448275862
160710,Absolutely Fabulous: The Movie,Comedy,2.5416666666666665
4915,"Beastmaster, The",Action|Adventure|Fantasy,2.5408163265306123
141648,We Are Your Friends,Drama|Romance,2.5344827586206895
245818,The Power,Horror,2.533333333333333
79333,Watch Out for the Automobile (Beregis avtomobilya),Comedy|Crime|Romance,2.533333333333333
282529,Maybe I Do,Comedy|Romance,2.533333333333333
126020,Rubber Johnny,Animation|Horror,2.533333333333333
80590,Wall Street: Money Never Sleeps,Drama,2.53125
94978,I Wish (Kiseki),Children|Drama,2.5294117647058822
2314,Beloved,Drama,2.5294117647058822
4155,Sweet November,Drama|Romance,2.5285714285714285
218997,Irresistible,Comedy|Drama,2.5285714285714285
138610,The Gallows,Horror|Thriller,2.5277777777777777
44397,"Hills Have Eyes, The",Drama|Horror|Thriller,2.5270935960591134
38992,Two for the Money,Drama,2.527027027027027
5642,"Onion Field, The",Drama,2.526315789473684
106062,Jackass Presents: Bad Grandpa,Comedy,2.5238095238095237
170949,My Cousin Rachel,Drama|Romance,2.522727272727273
197889,Close,Action|Thriller,2.515625
31367,"Chase, The",Action|Adventure|Comedy|Crime|Romance|Thriller,2.515151515151515
174487,"Don't Hug Me, I'm Scared",Animation|Fantasy|Horror,2.5144927536231885
178907,Blade Runner: Black Out 2022,Action|Animation|Sci-Fi,2.513888888888889
574,Spanking the Monkey,Comedy|Drama,2.5128205128205128
3257,"Bodyguard, The",Drama|Romance|Thriller,2.5096153846153846
65193,Wild Child,Drama|Romance,2.5089285714285716
269806,El Materdor,Animation,2.5
110653,"Signal, The (Señal, La)",Drama|Film-Noir|Mystery|Romance,2.5
280934,By Candlelight,Comedy|Romance,2.5
272451,The Greatest Inheritance,Comedy|Drama,2.5
74342,"Captain Newman, M.D.",Comedy|Drama|War,2.5
190559,Mario,Drama,2.5
214076,Cruel Hearts,Thriller,2.5
251354,Feline Follies,Animation|Comedy|Romance,2.5
177057,Murderers' Row,Action|Adventure|Drama|Mystery,2.5
192047,"Memory for Max, Claire, Ida and Company",Documentary,2.5
82043,Little Red Flowers (Kan shang qu hen mei),Comedy|Drama,2.5
276833,Ghosting Gloria,Comedy,2.5
122817,The Tooth Fairy,Horror,2.5
201246,Abgeschnitten,Action|Crime|Horror|Mystery|Thriller,2.5
207644,Stupid Young Heart,Drama,2.5
237187,"Fanchon, the Cricket",Drama,2.5
227849,Real Buddy,Drama|Sci-Fi,2.5
266066,Thorp,Comedy|Drama|Romance,2.5
138831,Nothing But the Truth,Comedy,2.5
178989,Children of Sorrow,Horror,2.5
286381,Mariana Mariana,Drama|Romance,2.5
188863,Louis Theroux: The City Addicted to Crystal Meth,Documentary,2.5
209587,Square One,Crime|Documentary,2.5
78251,Friendship!,Comedy,2.5
156940,Girl on the Edge,Children|Drama,2.5
155368,Bleeding Heart,Drama,2.5
263977,The Colour Room,Drama,2.5
130066,Camille Rewinds,Comedy|Romance,2.5
278710,All for Three,Comedy|Crime,2.5
279284,The Prophetess of Thebes,Fantasy,2.5
186575,Producing Adults,Comedy|Drama|Romance,2.5
297977,The Heartbreak Agency,Drama|Romance,2.5
197581,Good Day for It,Action|Thriller,2.5
77206,Diary of a Wimpy Kid,Children|Comedy,2.5
155153,Pray For Death,Action|Thriller,2.5
136942,The Art of Love,Comedy|Romance,2.5
140665,84 Charlie Mopic,Adventure|Drama,2.5
226744,Created Equal: Clarence Thomas in His Own Words,Documentary,2.5
110548,"Loving Story, The",Documentary,2.5
207882,Quanta,Drama|Sci-Fi,2.5
188599,Synesthesia,Crime|Horror|Mystery|Thriller,2.5
103420,Life Without Dick,Comedy|Crime|Romance,2.5
270648,The Wall: Climb For Gold,Documentary,2.5
166908,Mercenary,Drama,2.5
296523,He Went That Way,Crime|Drama|Thriller,2.5
114805,Charles Bradley: Soul of America,Documentary,2.5
213379,Los hongos,Drama,2.5
186403,Bangkok Love Story,Action|Drama,2.5
94312,"Catechism Cataclysm, The",Comedy,2.5
116259,Courage of Lassie,Adventure|Children|Drama,2.5
189761,Les Tuche 3,Comedy,2.5
247384,Roza of Smyrna,Drama,2.5
25751,"Big Parade, The",Drama|Romance|War,2.5
259027,La vida en un bloc,Comedy,2.5
162158,Edge of Winter,Drama|Thriller,2.5
141058,Manjhi The Mountain Man,Drama,2.5
272581,Arctic Predator,Action|Sci-Fi|Thriller,2.5
156307,Pardon My Sarong,Comedy,2.5
256503,Little Sister,Drama|Mystery,2.5
55851,Crazy Love,Documentary,2.5
85955,"Swimsuit Issue, The (Allt flyter)",Comedy|Drama,2.5
157891,Lust for a Vampire,Horror,2.5
195449,The Network of Freedom,Drama,2.5
26430,"Luna, La",Drama,2.5
293013,Emma Zunz,Drama,2.5
109483,That Awkward Moment,Comedy|Romance,2.5
164373,Abattoir,Horror|Thriller,2.5
111389,Kid Cannabis,Drama,2.5
274711,Rose,Drama,2.5
4817,Born Romantic,Comedy|Drama|Romance,2.5
201937,Love O2O,Comedy|Drama|Romance,2.5
221666,Tiger Milk,Comedy|Drama,2.5
195749,Trezor,Thriller,2.5
129841,Floating Skyscrapers,Drama|Romance,2.5
210057,A Million Little Pieces,Drama,2.5
278232,The Speed Kings,Action|Comedy,2.5
298215,Sixty Minutes,Action,2.5
222342,See Know Evil,Documentary,2.5
136908,The Last Match,Drama|Romance,2.5
216845,Malang,Action|Drama|Romance,2.5
77985,Father and Son (Otets i syn),Drama,2.5
203312,The Way Things Go,Documentary,2.5
108425,Hello Herman,Drama,2.5
4910,Katie Tippel (Keetje Tippel),Drama,2.5
171985,Ed Gein,Crime|Drama|Horror|Thriller,2.5
298311,Target for Today,Documentary|War,2.5
281298,Jairo’s Revenge,Documentary|Horror,2.5
70751,Little Richard,Drama,2.5
288571,Blue Beetle,Action|Sci-Fi,2.5
103561,Big Star: Nothing Can Hurt Me,Documentary,2.5
204570,Early One Morning,Drama,2.5
203298,Checkered Ninja,Adventure|Animation|Comedy,2.5
79136,Thirst,Drama,2.5
95197,Bel Ami,Drama|Romance,2.5
31932,Fallen Angel,Crime|Film-Noir|Mystery|Romance,2.5
283309,Naadi Dosh,Children|Drama|Romance,2.5
187977,Not Cinderella's Type,Romance,2.5
166153,A Fool,Adventure|Comedy|Drama,2.5
225077,We Were Just Playing,Drama,2.5
227068,Live Freaky Die Freaky,Animation|Comedy|Sci-Fi,2.5
5889,"Cruel Romance, A (Zhestokij Romans)",Drama|Romance,2.5
285125,What Lucia Saw,Drama,2.5
149075,Troublemakers,Western,2.5
225019,Preparations to Be Together for an Unknown Period of Time,Drama,2.5
261581,Sons of Matthew,Adventure|Drama|Romance,2.5
157164,The Priest's Children,Comedy|Drama,2.5
137486,El truco del manco,Drama,2.5
182707,Losing In Love,Drama,2.5
6521,"Main Event, The",Comedy,2.5
293215,The Coffee Table,Drama|Thriller,2.5
217691,Pinch,Crime|Drama,2.5
81393,Drum,Thriller,2.5
53600,In Your Hands (Forbrydelser),Drama,2.5
110276,By the Pricking of My Thumbs (Mon petit doigt m'a dit...),Comedy|Mystery,2.5
5552,"Revenge of Frankenstein, The",Drama|Horror|Sci-Fi,2.5
128600,John Doe: Vigilante,Crime|Thriller,2.5
71357,Turn Left at the End of the World (Sof Ha'Olam Smola),Drama|Romance,2.5
120430,Gang in Blue,Action|Crime|Drama|Thriller,2.5
291330,The Little Wars,Drama|War,2.5
272127,Loveland,Romance|Sci-Fi|Thriller,2.5
165939,First Girl I Loved,Comedy|Drama,2.5
25980,Gate of Hell (Jigokumon),Drama|Romance,2.5
154540,Student Seduction,Drama|Thriller,2.5
196231,Dark Figure of Crime,Crime|Drama|Thriller,2.5
5272,Time Out (L'emploi du temps),Drama,2.5
233523,My Psychedelic Love Story,Documentary,2.5
258257,Political Animal,Drama,2.5
155131,Rushlights,Crime|Drama|Romance,2.5
253302,Budapest Heist,Action|Comedy,2.5
237362,The Rookies,Action|Adventure|Comedy,2.5
211189,Sodom,Drama|Romance,2.5
128324,Lunopolis,Sci-Fi,2.5
292391,Shark Teeth,Adventure|Drama,2.5
182551,Mr. Roosevelt,Comedy,2.5
182403,The Whiskey Bandit,Action|Crime,2.5
32325,Yanks,Drama|Romance|War,2.5
240948,Golden Salamander,Crime|Drama|Romance,2.5
273971,Reroute,Thriller,2.5
203487,Age of Panic,Comedy|Drama,2.5
27436,Mockingbird Don't Sing,Drama,2.5
187907,Thuppakki,Action,2.5
63698,Three Monkeys (Üç maymun),Drama,2.5
5328,Rain,Drama|Romance,2.5
116748,Deadline,Drama|Mystery|Thriller,2.5
132036,Copperhead,Drama,2.5
290013,Angry Annie,Comedy|Drama,2.5
188491,Desolation,Horror,2.5
62474,Adios Sabata,Action|War|Western,2.5
112667,Bullet,Action|Crime|Thriller,2.5
168568,The Film Critic,Comedy|Drama,2.5
128197,Hard Promises,Comedy|Romance,2.5
116724,You Are the Apple of My Eye,Comedy|Drama|Romance,2.5
181811,Hooked Bear,Animation,2.5
66801,Crips and Bloods: Made in America,Documentary,2.5
175229,Tommy and the Wildcat,Adventure|Children|Drama,2.5
4628,New York Stories,Comedy|Drama,2.5
231149,Christmas at Dollywood,Romance,2.5
141725,All the Boys Are Called Patrick (Charlotte et Veronique ou tous les garcons s'appellent Patrick),Comedy,2.5
198833,Project Gutenberg,Action|Crime,2.5
211151,Old Cats,Comedy|Drama,2.5
215949,The Conductor,Drama,2.5
90116,"One Potato, Two Potato",Drama,2.5
27856,Bummer (Bumer),Action|Drama|Thriller,2.5
286489,Alter Ego,Drama|Fantasy,2.5
186389,Murder on the Home Front,Crime|Mystery|Thriller,2.5
268944,"Basically, Johnny Moped",Documentary,2.5
228729,Killer Grandma,Thriller,2.5
137060,The Tenth Circle,Drama|Mystery|Thriller,2.5
119216,Goodbye to All That,Comedy|Drama,2.5
268592,Through My Window,Drama|Romance,2.5
281612,War Sailor,Drama|War,2.5
90868,Higher Ground,Drama,2.5
144466,Deadly Virtues: Love.Honour.Obey.,Drama|Horror|Thriller,2.5
201917,4Closed,Thriller,2.5
194766,Yes & Yes,Drama,2.5
221614,Laundry Day,Comedy|Crime|Drama,2.5
99768,Kiss the Bride,Comedy|Romance,2.5
182945,Mission Pays Basque,Comedy,2.5
221144,September,Drama,2.5
284715,"If It Don't Fit, Use a Bigger Hammer",Comedy,2.5
146344,Elämältä kaiken sain,Comedy|Drama,2.5
155735,Bayonetta: Bloody Fate,Action|Animation,2.5
91560,"Funny Man, A (Dirch)",Drama,2.5
59680,One Hour with You,Comedy|Musical|Romance,2.5
212323,Firebringer,Comedy,2.5
218505,Outback,Thriller,2.5
298469,Apocalypse Clown,Comedy|Horror|Sci-Fi,2.5
69784,Brüno (Bruno),Comedy,2.492877492877493
254724,The Many Saints of Newark,Crime|Drama,2.491228070175439
135,Down Periscope,Comedy,2.4901960784313726
7572,Wit,Drama,2.489795918367347
155874,Love & Friendship,Drama|Romance,2.488372093023256
98083,Jackass 3.5,Comedy|Documentary,2.487012987012987
127319,The Loft,Thriller,2.486842105263158
172511,Payback: Straight Up,Action|Crime|Drama,2.486842105263158
74668,District 13: Ultimatum (Banlieue 13 - Ultimatum),Action|Sci-Fi,2.4836065573770494
2530,Beneath the Planet of the Apes,Action|Sci-Fi,2.4833333333333334
206714,Abominable,Adventure|Animation|Children|Comedy,2.482142857142857
33801,Godzilla: Final Wars (Gojira: Fainaru uôzu),Action|Adventure|Fantasy|Sci-Fi,2.4814814814814814
91485,"Expendables 2, The",Action|Adventure,2.480916030534351
1686,Red Corner,Crime|Thriller,2.477272727272727
31660,Steamboy (Suchîmubôi),Action|Animation|Drama|Sci-Fi,2.475806451612903
91808,Pariah,Drama,2.475
55553,Black Sheep,Comedy|Horror,2.4740259740259742
2283,"Sheltering Sky, The",Drama,2.473684210526316
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)",Documentary|Drama,2.473684210526316
4692,"Hotel New Hampshire, The",Drama,2.4722222222222223
26561,Vision Quest,Drama|Romance,2.46875
7456,Valentin (Valentín),Drama,2.4642857142857144
617,"Flower of My Secret, The (La flor de mi secreto)",Comedy|Drama,2.4642857142857144
105731,Carrie,Drama|Horror,2.463235294117647
218733,Feel the Beat,Comedy|Drama,2.4615384615384617
287377,Fast X,Action|Crime,2.4607843137254903
3399,Sesame Street Presents Follow That Bird,Children|Comedy,2.460526315789474
44800,Fragile,Horror|Thriller,2.4583333333333335
7334,"Front, The",Comedy|Drama,2.4558823529411766
934,Father of the Bride,Comedy,2.455357142857143
73457,Flavor of Green Tea Over Rice (Ochazuke no aji),Drama,2.4545454545454546
250196,Oslo,Drama,2.4545454545454546
59960,Warlock,Romance|Western,2.4545454545454546
69712,My Sister's Keeper,Drama,2.453125
2533,Escape from the Planet of the Apes,Action|Sci-Fi,2.450617283950617
208813,Noelle,Children,2.45
324,"Sum of Us, The",Comedy|Drama,2.45
86382,Saint Jack,Drama,2.45
205130,The Death of Dick Long,Comedy|Crime|Drama,2.4464285714285716
195429,Becoming Astrid,Drama,2.4444444444444446
152228,Misconduct,Drama|Thriller,2.4444444444444446
185439,The Rachel Divide,Documentary,2.4444444444444446
210865,Bad Boys for Life,Action|Crime|Thriller,2.4432624113475176
105630,Stitches,Comedy|Horror,2.4411764705882355
179919,Taipei Story,Drama,2.4411764705882355
295507,Merry Little Batman,Action|Animation|Children|Comedy,2.4375
52913,Sylvia Scarlett,Comedy|Drama|Romance,2.4375
6488,Jet Lag (Décalage horaire),Comedy|Romance,2.4375
43608,Panic in Year Zero!,Horror|Sci-Fi|Thriller,2.4375
91970,The Man Next Door,Comedy|Drama,2.4375
6238,Green Card,Comedy|Drama|Romance,2.4375
279430,The Visitor,Horror|Thriller,2.4375
160567,Mike & Dave Need Wedding Dates,Comedy,2.4367816091954024
38656,Sweet Movie,Comedy|Drama,2.433333333333333
58432,What Just Happened,Comedy|Drama,2.4318181818181817
184017,Mute,Mystery|Sci-Fi|Thriller,2.4295774647887325
7131,"Summer Place, A",Drama,2.4285714285714284
83189,Merrill's Marauders,Adventure|Drama|War,2.4285714285714284
167776,Trailer Park Boys: Say Goodnight to the Bad Guys,Comedy,2.4285714285714284
107682,Escape to Athena,Action|Adventure|Comedy|War,2.4285714285714284
30867,Kamikaze Girls (Shimotsuma monogatari),Comedy,2.4285714285714284
26755,Stone Cold,Action|Crime,2.4285714285714284
97819,Witness to Murder,Crime|Drama|Film-Noir|Thriller,2.4285714285714284
4792,13 Ghosts,Horror,2.425
5941,Drumline,Comedy|Drama|Musical|Romance,2.4246575342465753
226680,Shadow in the Cloud,Action|Drama|Horror|War,2.4239130434782608
5763,Lola,Drama,2.423076923076923
287613,The Machine,Action|Comedy|Crime,2.423076923076923
53022,Wheels on Meals (Kuai can che),Action|Comedy|Crime|Romance,2.421875
4612,Jesus of Montreal (Jésus de Montréal),Drama,2.4210526315789473
4310,Pearl Harbor,Action|Drama|Romance|War,2.4194395796847634
85007,Happythankyoumoreplease,Comedy|Drama,2.4166666666666665
209449,The Furies,Action|Horror|Thriller,2.4166666666666665
157797,Special Correspondents,Comedy,2.4166666666666665
3795,"Five Senses, The",Drama,2.4166666666666665
179245,Jupiter's Moon,Drama|Sci-Fi,2.4166666666666665
99047,Chained,Horror|Thriller,2.4166666666666665
81191,Waiting for 'Superman',Documentary,2.4146341463414633
99728,Gangster Squad,Action|Crime|Drama,2.411214953271028
94780,Snow White and the Huntsman,Action|Adventure|Drama,2.4110169491525424
8726,"President's Analyst, The",Comedy|Thriller,2.409090909090909
32781,Hawaii,Drama,2.409090909090909
187167,Dude,Comedy,2.409090909090909
124919,The Wind in the Willows,Adventure|Animation|Children|Comedy,2.40625
280814,"Alice, Darling",Drama|Thriller,2.40625
296517,Role Play,Action|Comedy|Romance|Thriller,2.40625
8808,"Princess Diaries 2: Royal Engagement, The",Comedy|Romance,2.4021164021164023
46974,World Trade Center,Drama,2.4012345679012346
198115,Revenger,Action|Crime,2.4
2663,It Came from Beneath the Sea,Sci-Fi,2.4
197199,Isn't It Romantic,Comedy|Fantasy|Romance,2.4
38086,Wishing Stairs (Yeogo goedam 3: Yeowoo gyedan),Drama|Horror,2.4
118946,The Aggression Scale,Action|Crime|Thriller,2.4
25960,"Terrible Kids (Enfants terribles, Les) (Strange Ones, The)",Drama,2.4
122713,S*P*Y*S,Action|Comedy,2.4
90545,"True Story of Jesse James, The",Action|Crime|Western,2.4
27372,Uprising,Drama,2.4
138462,La scuola,Comedy|Drama,2.4
233085,Mogul Mowgli,Drama,2.4
126753,The Girls,Comedy,2.4
127835,The Midnight Man,Mystery,2.4
1351,Blood and Wine (Blood & Wine),Crime|Drama|Thriller,2.4
125007,The Hoodlum,Crime|Drama|Thriller,2.4
127027,The Land Unknown,Adventure|Fantasy|Sci-Fi,2.4
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A",Horror,2.399193548387097
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter),Adventure|Animation|Children|Comedy|Fantasy|IMAX,2.397163120567376
6400,Murder on a Sunday Morning (Un coupable idéal),Documentary,2.3958333333333335
4166,Series 7: The Contenders,Action|Drama,2.3947368421052633
139915,How to Make Love Like an Englishman,Comedy|Romance,2.392857142857143
91035,Wuthering Heights,Drama,2.392857142857143
2453,"Boy Who Could Fly, The",Drama|Fantasy,2.392857142857143
200824,The Secret Life of Pets 2,Adventure|Animation|Children|Comedy,2.389423076923077
27478,Ali G Indahouse,Comedy,2.388888888888889
26695,"Krays, The",Drama,2.388888888888889
8444,"Chipmunk Adventure, The",Adventure|Animation|Children|Comedy|Fantasy|Musical,2.388888888888889
6334,Blue Car,Drama,2.388888888888889
92094,Einstein and Eddington,Drama,2.388888888888889
207141,Life Like,Sci-Fi|Thriller,2.3846153846153846
