userId,movieId,rating,tstamp
319737,179133,4.0,2018-03-31 05:34:14
333597,174335,-1.0,2020-01-16 19:09:25
373417,81834,4.0,2023-05-13 19:51:37
349317,77455,4.5,2020-10-20 15:49:11
89954,4866,4.0,2001-11-05 01:55:15
268837,94070,4.5,2018-08-10 19:51:04
314826,139385,1.0,2020-03-11 05:43:52
358892,4878,5.0,2020-07-18 12:02:41
181152,3928,3.0,2008-07-19 16:49:43
331961,2916,2.5,2020-10-23 23:33:37
298748,71254,3.0,2020-10-10 20:37:24
104474,6542,5.0,2009-08-18 22:46:40
287349,248570,2.0,2021-12-29 17:27:35
354600,1136,1.0,2020-11-03 11:35:16
391494,122413,3.5,2023-01-05 03:32:01
285784,130576,3.0,2016-05-08 15:50:37
346777,106100,3.0,2019-11-27 17:58:22
352885,223204,3.0,2022-07-08 06:27:06
400952,109487,4.5,2023-08-16 11:30:41
382057,6888,2.5,2022-01-18 02:03:43
179916,7153,4.0,2008-07-29 07:42:49
396286,109485,3.5,2023-04-25 06:51:14
160360,225970,2.5,2021-04-25 20:07:51
287349,147732,2.0,2021-12-29 17:26:57
313649,34437,-1.0,2018-07-22 09:57:42
228379,91622,4.0,2015-04-26 14:06:44
85750,1784,5.0,2000-03-22 16:27:31
387939,1206,4.5,2022-08-04 05:38:12
401986,1196,4.0,2023-09-10 07:33:48
404664,508,5.0,2023-11-24 22:16:06
391327,162082,2.5,2023-01-09 17:24:34
211098,30707,4.0,2013-03-01 23:07:56
314983,156369,5.0,2017-11-10 19:43:05
304136,116797,4.5,2017-07-17 20:48:21
390644,253690,4.0,2022-11-10 18:48:53
53982,54274,-1.0,2007-10-05 19:47:26
372246,106920,2.5,2022-05-21 22:01:34
172216,7749,4.0,2014-12-22 09:58:25
129987,1960,4.0,2014-07-03 18:56:06
172386,5679,4.5,2012-06-02 19:18:39
365023,5481,3.0,2020-11-16 01:16:28
272201,225173,5.0,2021-11-05 20:54:35
340283,1968,4.5,2019-09-01 20:16:34
360782,51662,4.0,2020-08-26 15:38:07
211604,5254,3.0,2010-12-09 13:50:33
295588,3945,4.5,2017-02-15 01:32:38
176921,91622,2.5,2013-02-04 13:47:49
328221,173,3.0,2021-07-22 18:04:34
306147,200822,3.0,2023-08-27 10:20:34
381300,6934,3.0,2021-12-29 05:40:18
317174,183843,3.5,2021-09-01 14:03:05
249371,45440,3.0,2014-06-19 00:34:24
406437,134130,4.5,2024-01-13 05:59:05
283462,208683,2.0,2020-11-05 05:36:29
347098,140247,3.5,2022-01-27 02:18:40
402934,3752,2.5,2023-10-07 11:15:29
360916,142598,3.0,2023-03-29 13:52:59
406203,117521,0.5,2024-01-15 15:29:46
279892,85342,2.5,2016-02-06 03:45:28
263148,2395,5.0,2015-07-21 20:57:20
332465,6987,3.5,2019-10-08 08:29:26
393195,356,5.0,2023-04-06 07:10:55
380413,96079,4.0,2021-11-29 22:35:51
95728,3984,3.0,2007-02-07 21:37:02
125125,2953,3.0,2002-09-02 14:08:30
87053,77788,-1.0,2011-01-08 15:00:33
360148,188773,4.5,2022-11-05 21:03:20
347372,349,3.5,2019-12-15 14:16:57
101560,265,3.5,2003-05-23 00:58:27
353624,1136,4.0,2020-04-19 14:43:07
290354,5867,4.0,2023-11-19 19:13:00
174612,6166,3.0,2009-07-20 00:13:24
280903,1089,4.0,2016-02-19 08:02:48
392826,208971,4.0,2023-11-16 12:49:15
297211,3581,3.5,2016-12-20 09:19:39
96739,154,3.0,2001-08-13 13:17:39
406203,230119,-1.0,2024-01-12 21:42:16
254047,5989,2.5,2015-01-03 15:29:46
47501,5455,3.0,2002-06-18 23:20:46
43108,1372,2.0,1999-06-14 07:35:03
328044,2694,3.5,2019-10-28 23:44:24
352554,74668,3.5,2020-04-10 18:27:23
404118,208800,3.5,2023-11-10 14:22:45
200883,81591,4.5,2011-01-23 21:39:57
296873,2995,4.0,2016-12-15 17:27:00
353550,193165,2.0,2020-08-29 11:49:28
383376,457,3.5,2022-03-11 12:05:28
334683,192385,3.5,2020-04-18 22:02:19
264391,4498,3.0,2015-08-11 12:28:40
376259,47200,3.5,2021-07-25 23:11:57
295757,4995,4.0,2016-11-21 12:24:00
405320,160557,0.5,2023-12-11 19:09:30
242498,127178,4.0,2015-10-04 17:11:17
111005,3078,4.5,2006-02-15 11:27:59
306625,34532,2.0,2017-07-12 11:54:22
338109,162082,4.0,2019-04-23 02:23:26
322051,590,4.0,2024-02-18 04:13:26
398816,88163,5.0,2023-07-06 15:06:29
117477,4507,4.0,2008-11-07 03:57:53
330360,56782,4.5,2023-09-17 11:26:47
395207,40629,3.0,2023-03-23 06:59:16
261773,186223,-1.0,2020-06-20 08:35:53
196173,96565,3.0,2012-09-07 16:26:37
47977,229917,3.0,2021-03-06 14:51:04
372993,60684,4.0,2022-12-01 11:55:29
404500,68954,4.0,2023-11-20 21:11:11
406203,3964,4.0,2024-01-10 22:07:55
233569,53519,4.5,2012-10-04 09:29:03
396857,4105,3.0,2023-05-08 06:58:18
333209,142074,3.5,2023-04-03 07:16:55
322572,31685,3.5,2018-05-16 06:50:48
151066,122892,4.0,2018-07-21 14:20:16
389991,198185,3.5,2022-10-24 10:39:33
360675,172671,3.5,2022-07-22 14:36:30
73011,1022,4.0,1999-12-14 19:44:01
366659,201646,4.0,2021-09-25 23:36:45
205020,26614,4.5,2010-06-22 07:07:14
54057,539,3.0,2000-01-17 18:01:01
212265,5219,3.5,2011-02-19 13:30:18
381657,84772,2.5,2024-01-05 13:22:35
294923,91671,4.5,2016-11-05 08:05:48
238499,89492,5.0,2013-03-30 12:46:29
281975,1289,2.5,2016-03-07 05:55:29
201304,57655,3.5,2011-06-02 09:59:43
229740,79139,2.5,2013-04-21 16:30:47
173888,8368,3.5,2008-03-06 07:34:10
383038,72703,3.5,2023-05-15 09:49:14
328358,182715,2.0,2018-10-14 17:45:26
295762,278126,2.5,2022-09-06 12:50:06
281642,109098,3.5,2016-03-01 15:31:20
344576,72011,1.5,2019-10-01 14:46:06
393559,67255,4.5,2023-03-02 18:19:19
161868,1240,1.0,2016-07-09 12:30:22
108794,179643,-1.0,2017-10-22 15:26:55
117477,4832,4.0,2008-11-07 03:41:05
147828,114486,3.5,2015-05-18 00:39:56
265477,60397,1.0,2015-12-19 02:40:50
313326,7438,3.5,2024-04-17 11:28:01
52863,2435,2.0,1999-10-01 15:43:35
108794,47146,-1.0,2010-06-29 12:50:52
371533,63992,4.0,2021-03-28 11:42:26
404302,90866,4.0,2023-11-30 22:48:28
405658,109374,4.0,2023-12-23 17:15:20
96633,3660,0.5,2003-05-24 12:11:18
254258,73017,5.0,2015-01-09 16:04:37
392593,8874,4.5,2023-10-05 00:52:24
405106,170,5.0,2023-12-06 02:56:41
363463,968,5.0,2020-10-18 14:52:47
281620,122882,3.5,2016-03-15 07:53:39
153389,106782,4.0,2014-09-18 03:21:41
401840,2571,5.0,2023-09-06 16:41:44
182605,5971,4.0,2008-09-09 13:09:20
264391,2706,3.0,2015-08-10 00:13:27
316266,282695,-1.0,2024-03-19 03:16:52
358273,1727,4.5,2023-05-15 18:26:53
278368,188301,4.0,2019-03-28 13:54:12
381115,55247,4.0,2021-12-28 01:45:06
56513,1810,4.0,1999-10-21 13:32:02
379745,48516,4.5,2021-11-08 20:44:54
395054,269146,3.0,2023-03-17 07:17:15
406203,176641,5.0,2024-01-15 12:12:33
121679,3827,2.0,2002-03-26 10:57:49
389503,52279,1.0,2022-09-30 09:44:06
390118,250,4.0,2022-10-23 12:02:35
316266,91500,3.5,2017-12-11 01:47:50
406203,6038,-1.0,2024-01-08 13:03:13
128580,27064,-1.0,2014-04-26 01:22:40
130090,3044,1.0,2003-03-18 05:55:17
216967,2,3.0,2011-04-22 17:55:48
265477,1193,3.5,2015-08-17 05:04:22
331961,4980,4.0,2020-10-09 23:16:23
347812,111113,3.0,2019-12-28 17:55:13
321019,42351,4.5,2023-07-03 19:11:54
247260,4027,4.0,2014-03-09 11:30:30
379506,39444,3.0,2023-10-14 17:30:59
105083,116799,3.5,2015-01-20 21:44:47
405461,6287,3.5,2023-12-16 16:58:18
377414,3785,3.5,2021-08-28 23:20:27
138863,82459,3.0,2011-03-03 07:40:52
402603,2572,2.0,2023-09-30 17:09:37
396694,36519,2.5,2023-05-12 01:04:12
312279,109487,5.0,2019-10-17 00:12:59
350077,62644,3.0,2020-12-26 10:43:45
178205,2628,2.5,2008-03-25 18:26:03
108794,232593,-1.0,2020-12-18 16:59:58
220053,104017,1.5,2013-08-05 02:53:12
315037,225173,4.0,2023-10-14 09:27:34
305626,209923,3.0,2021-02-14 23:24:08
174963,2572,2.5,2007-12-02 16:46:00
159422,55830,3.5,2011-02-23 15:06:09
317444,5570,4.0,2021-09-14 20:47:50
364429,210861,4.0,2020-11-05 12:31:17
407252,5378,3.5,2024-02-01 19:49:27
356674,837,4.5,2020-06-03 23:03:52
320423,210539,4.0,2020-11-29 11:53:44
222940,72998,4.5,2011-11-01 23:45:04
366472,130636,2.5,2021-05-24 06:58:17
117477,84772,1.0,2016-05-29 05:36:32
389658,77795,2.5,2022-10-28 05:04:19
129987,446,4.5,2004-06-23 23:13:27
194376,70,3.0,2009-07-19 15:40:30
47977,6865,3.5,2007-02-21 21:31:04
262451,61323,3.5,2016-03-28 05:03:15
185762,4951,3.5,2008-11-24 12:38:53
408042,201586,3.0,2024-02-23 15:16:53
304238,156968,-1.0,2022-02-20 06:44:11
214009,6548,4.0,2011-02-11 16:34:37
141457,2289,4.0,2011-11-12 12:41:18
304876,143657,2.5,2017-04-26 20:30:09
382861,1220,5.0,2022-02-13 23:51:43
132526,2915,3.0,2004-03-07 10:22:38
56463,97866,3.5,2013-04-25 05:58:23
263148,111778,3.5,2019-04-13 04:22:36
212744,195303,3.5,2019-11-25 23:34:43
357294,139385,4.0,2020-06-14 21:04:07
409123,1265,3.0,2024-04-04 12:21:45
297211,241586,3.0,2021-05-12 11:10:46
398409,5980,3.0,2023-06-24 12:16:03
382827,27584,2.5,2022-02-14 05:48:34
365834,8874,1.5,2021-02-04 02:48:30
276520,55269,3.0,2016-10-13 08:48:38
177864,275245,3.0,2022-07-28 20:16:52
253959,292,3.5,2015-01-09 07:41:41
384082,1562,1.5,2022-05-14 15:22:33
351567,122922,3.0,2020-03-26 06:04:26
329581,1225,2.5,2018-11-07 23:58:53
399198,47610,5.0,2023-07-17 12:19:59
165871,8977,3.0,2007-01-05 02:56:46
291191,54286,2.5,2016-08-17 10:18:11
295719,2717,2.0,2021-08-14 17:02:05
408969,274053,4.5,2024-03-18 15:59:39
298558,112006,4.0,2017-01-16 04:58:24
108794,256091,-1.0,2021-08-09 15:08:10
297211,226584,4.0,2021-06-30 04:59:14
261773,156819,-1.0,2017-11-22 20:34:50
397750,225173,3.5,2023-06-04 03:48:24
206572,140956,4.0,2022-11-17 19:16:49
269931,1246,4.5,2015-10-15 12:13:26
296725,318,3.5,2016-12-10 14:11:20
382854,193958,4.0,2023-03-26 21:56:12
134673,7039,3.0,2003-12-11 13:46:05
287349,125505,2.5,2021-12-29 17:26:52
154406,64957,4.5,2015-06-05 20:12:03
376239,101112,1.5,2021-07-29 07:11:00
386837,52722,0.5,2022-06-25 01:44:01
292244,7381,3.0,2016-09-22 14:42:34
259129,103253,2.5,2015-05-09 10:35:59
325775,3639,-1.0,2020-01-14 23:13:25
280050,78499,3.0,2016-02-08 22:53:41
85045,58191,-1.0,2009-09-04 16:36:25
373746,171495,4.0,2021-05-25 00:44:58
43115,74,2.5,2005-01-01 16:23:51
352962,74458,4.0,2020-04-11 20:17:00
318541,2455,5.0,2018-08-07 13:22:14
405284,283577,3.5,2023-12-11 17:14:34
119942,4703,4.0,2003-07-03 12:01:13
406203,80026,-1.0,2024-01-16 09:51:25
234895,54259,3.5,2015-03-04 18:19:43
284945,115149,3.0,2016-04-28 13:16:33
256219,3984,3.0,2018-03-26 18:58:44
394412,2918,3.5,2023-02-26 17:56:07
324906,70697,3.5,2018-10-09 22:06:38
326416,113378,4.5,2018-09-03 09:22:18
306967,45666,3.0,2019-04-07 11:59:13
379746,48385,4.0,2023-06-12 17:05:33
332489,2161,5.0,2018-12-31 14:12:37
355543,3439,3.5,2020-05-16 11:03:18
172716,1079,3.5,2011-03-13 14:28:55
48295,5650,4.0,2002-10-02 14:39:45
92321,3784,3.0,2001-12-04 12:42:26
404052,122922,4.5,2023-11-08 10:22:06
303843,6936,2.0,2018-11-30 10:36:17
378092,230159,-1.0,2023-03-17 15:57:59
311899,84152,5.0,2018-01-20 18:27:48
217502,94959,5.0,2016-03-26 16:51:51
306625,212204,-1.0,2020-10-03 11:19:09
407436,2804,-1.0,2024-02-06 11:51:13
335113,54001,4.0,2019-02-16 21:25:39
339496,2729,4.5,2021-01-04 12:09:02
366479,206449,2.0,2021-04-07 00:51:40
215327,1207,3.5,2020-09-23 20:47:42
319881,202497,4.0,2020-08-06 20:23:16
410359,70,3.5,2024-04-28 18:13:49
385665,910,3.5,2023-08-09 12:37:24
407179,97304,3.0,2024-01-31 12:30:01
402711,2822,3.0,2023-10-08 14:54:34
185623,140713,-1.0,2016-07-20 02:43:00
280903,58774,3.5,2019-10-09 06:20:53
321593,155064,4.0,2018-12-02 15:59:20
369376,1197,4.5,2021-04-08 15:04:02
298761,8798,4.0,2017-03-07 16:12:30
354313,1968,4.5,2020-04-30 06:42:11
226710,86347,-1.0,2020-10-07 12:23:56
213042,736,2.0,2015-12-31 16:10:17
58881,6380,5.0,2004-03-01 00:50:56
284994,112852,4.0,2019-05-18 14:12:51
56997,4023,4.0,2001-02-08 10:42:20
372357,59315,3.5,2021-04-11 17:20:04
135253,8132,3.5,2007-08-05 22:49:28
326645,161354,3.5,2018-09-03 04:29:56
404219,49530,5.0,2023-11-13 09:28:29
263014,62644,3.5,2021-03-24 20:59:59
334391,2902,5.0,2019-02-08 21:53:05
135213,3039,3.0,2004-09-07 19:11:30
357522,1573,3.5,2020-06-19 14:04:53
189108,201646,-1.0,2021-03-15 17:00:06
319898,178827,3.5,2018-03-08 17:20:03
395054,167392,4.0,2023-03-17 07:17:28
286125,30810,5.0,2016-05-14 21:21:33
306232,5618,4.0,2019-02-02 11:51:10
360015,45074,2.5,2020-08-20 10:23:16
111005,27773,-1.0,2005-03-11 18:14:09
207252,8665,4.5,2010-10-20 09:19:05
252585,7924,4.0,2021-03-04 19:32:24
340203,3409,3.5,2023-01-06 13:26:22
309015,85025,4.0,2019-06-25 12:30:08
373472,37731,5.0,2021-07-10 07:04:41
358971,273891,4.5,2023-07-26 14:47:45
173720,3204,3.0,2011-02-02 06:29:24
257021,221548,3.0,2021-05-11 01:08:03
322572,177,1.0,2020-08-30 10:25:06
101420,179295,3.5,2018-06-02 00:19:48
227515,130976,2.5,2015-03-28 04:46:02
344986,165527,4.0,2019-10-13 11:21:45
368362,8972,5.0,2021-01-22 22:16:52
101595,6503,2.0,2004-07-03 00:27:21
139719,150892,-1.0,2018-11-02 15:20:04
402989,8372,-1.0,2023-10-14 20:23:21
400948,200540,3.5,2023-08-16 07:10:59
176714,27831,3.0,2008-06-13 04:34:24
58881,1635,5.0,1999-11-16 03:12:09
158390,4967,4.5,2008-01-28 11:55:11
394220,594,4.0,2023-02-22 05:17:13
275790,6957,2.5,2015-12-06 12:35:09
174963,8125,-1.0,2013-03-02 22:52:12
44565,160,2.5,2004-02-03 09:10:53
110633,8998,4.0,2005-11-21 18:33:37
320873,1094,5.0,2022-03-03 20:44:40
397988,7361,5.0,2023-06-11 21:11:58
326501,158302,-1.0,2019-01-07 21:07:07
410096,2571,5.0,2024-04-20 09:04:47
407063,286897,0.5,2024-01-28 17:19:28
108789,5060,3.5,2003-07-16 01:54:05
341681,133199,-1.0,2019-08-17 07:37:59
56181,87232,3.5,2024-03-10 07:03:17
276762,6218,3.0,2015-12-20 00:56:26
57319,8365,5.0,2005-11-19 23:09:36
335679,292,3.5,2019-03-01 09:00:02
360015,90522,2.5,2020-08-14 00:57:53
394620,296,5.0,2023-03-04 12:23:47
291508,596,3.0,2016-08-24 12:57:44
303946,111921,3.0,2019-03-17 22:27:50
286908,94323,3.5,2023-03-11 15:16:35
381377,97031,4.5,2024-04-18 23:14:39
222940,63859,4.0,2013-03-10 12:22:48
372398,8327,3.0,2021-10-07 10:12:49
360015,72209,1.0,2020-08-11 21:25:14
406173,209293,-1.0,2024-01-06 20:24:10
249371,2883,4.0,2014-06-19 00:40:16
138972,80839,3.5,2011-05-25 19:53:45
406311,4963,4.5,2024-01-10 15:38:05
341681,2138,4.0,2019-07-25 05:39:25
406203,168446,-1.0,2024-01-07 20:30:02
386477,53996,3.5,2022-12-14 04:10:28
406203,135995,-1.0,2024-01-10 14:34:07
358217,122914,4.0,2020-07-03 12:38:22
261868,2002,3.5,2015-07-02 03:22:00
117477,134583,2.5,2020-02-22 21:40:00
174493,1035,5.0,2014-12-21 22:03:00
43070,2002,3.0,1998-08-09 11:00:48
328626,182479,2.0,2020-07-16 22:07:34
348702,62336,4.5,2023-03-06 23:10:59
123960,49649,2.5,2007-10-31 16:20:06
291908,31427,3.0,2023-07-28 00:44:50
131127,6337,4.0,2004-05-28 03:18:44
258324,47610,4.0,2016-08-14 02:57:34
346590,5991,1.0,2020-03-06 11:37:37
306625,8588,2.5,2020-03-15 15:20:59
328882,3783,5.0,2023-03-24 19:32:49
401172,271232,2.5,2023-08-22 16:39:40
187044,102194,3.0,2014-05-17 05:55:45
272201,2080,4.0,2017-01-04 10:07:52
322572,208469,0.5,2020-02-06 08:16:37
251220,176933,3.0,2017-10-14 19:01:02
405938,112171,3.0,2024-01-02 20:38:35
267022,142488,4.5,2016-02-03 10:35:36
272766,5989,3.5,2015-11-06 19:45:49
354860,110730,2.5,2020-05-06 13:18:09
393867,3147,4.5,2023-02-12 05:53:28
295891,76173,4.0,2018-12-27 09:41:36
374056,276317,3.5,2023-01-21 21:27:08
165635,62344,3.0,2014-06-21 22:50:47
183747,498,2.0,2010-05-06 12:50:52
408486,5618,4.0,2024-03-06 15:11:45
406030,1059,5.0,2024-04-07 12:55:26
137254,1199,4.0,2010-03-25 03:47:07
397285,1196,3.5,2023-05-21 05:08:10
278403,1693,2.5,2016-01-13 23:25:47
394346,318,3.5,2023-02-25 03:17:30
193645,89118,3.5,2012-08-01 16:03:37
276467,5108,2.0,2016-01-19 07:30:11
160466,72720,4.0,2016-11-02 17:47:08
406203,115060,-1.0,2024-01-15 00:46:17
305250,6539,3.0,2017-05-01 08:26:17
305884,6789,2.0,2023-08-15 17:08:59
234205,112852,4.0,2014-09-21 00:03:22
286111,1917,3.0,2018-07-15 09:01:56
321170,8622,-1.0,2018-04-10 13:21:05
405320,66509,0.5,2023-12-11 19:09:05
161023,1668,3.0,2012-12-10 06:54:15
241636,3999,3.0,2023-01-17 17:11:36
313649,200820,3.0,2019-09-14 02:03:33
278592,5378,2.5,2017-02-17 05:25:23
249371,222011,3.0,2020-11-29 00:32:26
402065,8464,3.5,2023-09-14 03:16:23
224691,720,4.5,2013-04-21 09:52:09
374032,296,4.5,2021-06-28 08:12:18
70373,2203,4.0,2001-01-02 13:31:24
184159,2951,3.5,2018-01-04 12:55:45
108794,171347,-1.0,2017-04-26 13:53:46
402603,2871,3.5,2023-10-04 17:30:01
293403,116887,-1.0,2016-11-03 10:24:38
406203,237163,0.5,2024-01-14 21:46:00
348283,216713,3.0,2020-05-13 09:37:42
148981,142488,4.5,2016-06-06 23:24:58
267800,171223,2.5,2017-04-28 14:44:43
96063,4743,3.0,2003-09-03 12:08:09
230491,2808,2.0,2014-12-29 18:53:07
347169,89060,4.0,2021-02-21 09:11:57
361224,4848,4.5,2021-07-06 13:42:30
394700,3147,4.0,2023-03-06 04:35:51
344576,4368,1.5,2019-10-09 11:33:44
57162,40815,4.0,2006-01-20 17:14:31
369182,7018,4.0,2022-02-02 15:50:06
244860,5464,4.0,2016-11-11 09:33:51
310094,93840,-1.0,2017-09-03 08:22:10
57709,117364,4.5,2015-02-08 21:43:43
194042,3785,0.5,2009-07-05 05:41:07
375613,70862,2.5,2022-12-29 00:24:27
385806,1645,3.0,2022-07-31 12:50:28
382254,2762,4.0,2022-02-26 20:07:08
380771,44245,2.5,2022-01-19 13:02:53
286058,60126,3.5,2016-05-25 13:32:45
269241,52443,2.5,2015-10-11 08:56:07
364630,80489,3.5,2021-02-25 21:45:07
253652,466,3.0,2014-12-30 20:09:43
406504,2959,4.0,2024-01-14 18:17:22
378092,236685,-1.0,2023-02-18 12:36:54
270630,741,2.0,2016-01-18 05:54:22
401036,45517,4.0,2023-08-18 14:23:24
381387,1387,5.0,2022-01-01 14:25:58
316266,254194,3.5,2022-12-27 14:07:55
344963,122918,3.0,2019-10-12 02:16:32
385851,115947,0.5,2022-05-24 18:06:27
321619,50,3.5,2018-04-19 08:04:57
327681,78772,2.0,2020-06-25 13:58:00
291275,1232,4.0,2019-09-22 10:15:02
402991,112868,4.0,2023-10-08 19:37:52
406203,150880,-1.0,2024-01-10 13:30:08
250556,61248,3.0,2018-04-03 00:21:29
405650,34072,3.5,2023-12-23 09:42:42
222316,127202,3.5,2016-03-18 14:30:54
304238,172877,-1.0,2019-02-21 13:42:18
406173,103162,-1.0,2024-01-06 19:46:35
395594,5816,3.0,2023-04-01 18:25:55
341064,599,2.0,2020-07-22 05:49:14
360329,8800,3.0,2020-08-17 10:58:17
120585,94777,4.0,2012-06-13 23:49:45
364705,99114,2.5,2020-11-10 11:45:39
405155,2717,4.5,2023-12-07 08:45:39
300327,109374,2.5,2019-04-24 17:50:09
270337,188621,4.0,2018-05-17 11:36:26
392039,90439,3.0,2023-04-06 07:22:20
381732,53052,0.5,2023-02-15 06:48:03
371789,355,2.0,2024-03-01 09:13:31
218419,64957,2.5,2011-10-19 13:58:00
402452,190555,3.5,2023-09-22 17:57:25
104085,5944,4.0,2004-01-25 15:20:08
214523,65585,3.5,2023-03-26 01:59:28
101989,86833,3.5,2012-02-15 21:12:47
318464,91529,3.5,2018-02-05 15:28:21
397897,114662,5.0,2023-06-08 18:00:00
403969,2959,2.0,2023-12-28 07:14:49
105083,112,4.5,2003-05-22 19:04:10
54057,4975,2.5,2005-01-25 12:43:21
337156,32587,3.0,2019-04-02 16:12:07
153496,3616,2.0,2020-03-26 08:33:33
299132,2716,4.0,2017-04-14 20:59:22
396951,36525,3.5,2024-02-11 11:57:58
304979,5349,4.5,2017-04-28 12:55:04
153651,40815,4.0,2006-11-26 11:05:14
261008,114707,3.5,2015-10-19 11:06:42
186436,177763,3.0,2018-12-31 21:37:02
147828,74789,2.0,2010-03-07 06:17:24
405118,109374,4.5,2023-12-06 11:46:25
371411,3702,4.5,2021-03-25 19:58:33
326367,119145,4.5,2018-08-25 23:56:35
337563,5378,3.0,2019-08-24 07:15:38
273904,164540,3.5,2020-09-15 09:42:43
302780,217655,4.0,2020-07-19 18:33:28
260421,8810,4.5,2015-06-03 12:22:12
395972,4378,2.5,2023-04-16 00:17:19
168963,7387,4.0,2007-04-13 23:23:08
410009,1217,4.0,2024-04-17 07:51:11
168824,73017,2.0,2019-05-15 18:55:24
48295,171589,2.0,2020-10-25 03:58:30
406203,213505,-1.0,2024-01-09 08:51:27
396623,122900,2.0,2023-05-01 22:12:34
322961,98809,3.5,2018-06-03 14:18:30
233892,1923,4.0,2012-10-20 21:17:24
3114,1240,5.0,1997-10-14 12:36:00
249260,1274,4.5,2014-06-10 13:49:40
178093,3147,4.5,2009-11-05 12:13:13
264116,166143,3.5,2016-12-19 11:01:37
108794,26209,-1.0,2014-04-24 12:57:22
192155,1090,4.0,2010-12-27 08:53:38
333333,168722,2.0,2021-11-18 03:47:30
144362,185425,2.0,2022-01-16 09:22:33
375688,118958,4.0,2021-07-10 23:57:26
295990,77455,4.0,2020-05-29 00:08:16
328358,145418,3.0,2018-10-14 16:42:05
410213,112290,4.0,2024-04-23 11:53:22
304876,4155,4.0,2017-04-27 04:33:38
185306,279306,3.5,2022-10-15 12:45:38
408688,95543,3.5,2024-03-13 07:58:54
393217,88125,5.0,2023-01-25 22:51:24
367457,7013,5.0,2021-01-23 18:10:00
113197,596,4.0,2012-02-28 21:13:24
308194,42723,3.5,2017-06-20 05:41:48
298834,135569,5.0,2017-01-20 19:53:44
341460,2585,-1.0,2021-02-21 10:20:39
358182,87869,-1.0,2020-07-03 20:24:09
332851,60074,3.5,2020-08-14 01:11:26
295990,141866,4.0,2016-12-03 21:24:42
406203,88761,-1.0,2024-01-11 09:28:27
282346,6338,1.0,2016-08-05 20:21:16
192444,214228,3.0,2023-06-03 16:56:28
322260,5752,4.5,2021-07-24 17:18:35
406203,110,4.0,2024-01-11 00:03:14
162926,6879,4.0,2007-04-30 18:44:04
390892,4754,2.0,2022-11-17 16:28:07
334724,2572,3.0,2019-02-10 14:44:41
266797,4370,4.0,2018-12-06 21:09:31
401540,91529,4.0,2023-08-31 15:57:57
52319,1288,5.0,1999-10-30 13:36:31
406203,8334,-1.0,2024-01-10 19:13:09
337850,94677,2.5,2021-04-04 15:17:40
325317,230477,2.5,2023-03-01 23:36:55
308898,129845,3.0,2017-07-05 18:16:01
408683,72733,4.0,2024-03-11 15:45:51
157474,4725,3.5,2010-08-19 19:30:26
302778,34520,2.0,2018-05-17 12:06:12
144669,110792,3.0,2014-04-26 21:41:58
261773,80967,-1.0,2020-02-09 12:49:54
150521,1204,4.0,2005-05-06 07:53:26
273339,114494,5.0,2015-11-18 10:36:00
398990,1721,5.0,2023-07-11 11:25:54
293696,7022,4.0,2016-10-09 08:43:27
188595,81229,3.0,2011-05-29 13:08:08
117748,71530,4.0,2014-05-03 19:36:14
244472,127136,4.5,2016-07-18 16:28:38
406173,192637,-1.0,2024-01-07 09:54:19
127209,6870,3.5,2004-02-16 16:37:59
90362,188305,4.0,2020-12-30 22:47:44
143565,166528,4.0,2021-04-04 17:18:31
298801,1625,3.5,2017-01-20 15:01:04
290627,593,5.0,2024-03-31 12:56:22
170026,69481,5.0,2010-04-10 19:59:27
308975,587,4.0,2017-07-22 06:15:51
385794,40732,4.0,2022-05-19 07:49:10
117748,7361,4.5,2004-10-23 15:57:23
347553,1129,3.5,2020-01-31 17:34:11
373039,205064,3.0,2021-04-27 11:54:08
199208,1393,3.0,2010-04-08 14:55:14
402452,3617,3.5,2023-09-22 17:57:12
44219,139644,3.5,2015-09-27 17:48:17
313649,4366,-1.0,2017-11-30 02:54:43
381597,3160,2.5,2022-01-05 20:27:30
330903,97921,3.0,2019-03-28 23:24:57
406203,276497,-1.0,2024-01-08 19:03:13
163888,252,2.5,2011-01-18 11:52:43
399536,122464,3.0,2023-07-20 22:16:03
318442,114180,3.0,2018-02-09 14:01:05
364630,74458,4.5,2020-11-08 19:56:20
149842,117192,4.0,2016-07-19 10:40:27
337156,76251,4.0,2019-04-02 16:17:33
108794,125908,-1.0,2015-01-22 12:10:59
128580,110415,-1.0,2014-04-11 16:32:37
367141,60487,5.0,2020-12-29 01:08:43
233974,7361,2.0,2012-10-18 23:06:01
320960,922,4.5,2018-04-01 05:22:03
161868,2959,4.5,2006-07-22 19:20:27
297211,6370,4.0,2016-12-20 09:19:37
344137,1665,-1.0,2020-05-07 13:47:15
70964,115231,3.0,2016-01-23 00:21:40
295588,113780,3.0,2017-10-20 18:55:52
205406,3275,4.0,2022-11-24 16:12:09
208696,74532,2.0,2010-10-08 19:50:32
373958,158238,4.0,2021-12-13 13:55:41
343629,126548,3.5,2019-09-14 23:06:49
226496,206208,3.5,2019-09-14 09:09:52
305207,95197,2.0,2017-10-09 15:01:35
387492,110,-1.0,2022-07-19 12:26:05
226288,41571,3.5,2012-02-28 17:22:49
381088,115617,3.0,2021-12-21 19:48:20
171378,25930,3.5,2010-10-03 06:38:08
338109,8984,3.0,2021-04-05 03:40:25
